Category,Record Number,Commercial Subtype,Residential Subtype,ADU/TED on Permit?,Work Description,Business Name,Project Cost,Job Cost Valuation,Current Valuation - Commercial,Current Valuation - Residential,Address,ADU or TED on Address?,Total Construction Valuation,Current Market Valuation,Property Type,Project Type,Units,Data Dump,Date,Month,Month Number,Calendar Year,Fiscal Year
03 - New Single Family Residential,2021-MSS-RES-00882,,BNSFT - New Single Family Townhouse,TED,NEW TOWNHOME/ ATT GARAGE/ PORCH/ VB/ R3,MOSTAD CONSTRUCTION INC,0.0,91889.2,0.0,241000.55,4227-B VALLEY VIEW CT,TED,91889.2,149111.34999999998,TED Single Dwelling,New Construction,1,01 Data Dump,2022-01-01,January,01,2022,2022
03 - New Single Family Residential,2021-MSS-RES-00883,,BNSFT - New Single Family Townhouse,TED,NEW TOWNHOME/ ATT GARAGE/ PORC/ VB/ R3,MOSTAD CONSTRUCTION INC,0.0,91889.2,0.0,241000.55,4227-A VALLEY VIEW CT,TED,91889.2,149111.34999999998,TED Single Dwelling,New Construction,1,01 Data Dump,2022-01-01,January,01,2022,2022
03 - New Single Family Residential,2021-MSS-RES-00885,,BNSFT - New Single Family Townhouse,TED,NEW TOWNHOME/ ATT GARAGE/ PORCH/ VB/ R3,MOSTAD CONSTRUCTION INC,0.0,91889.2,0.0,241000.55,4239-B VALLEY VIEW CT,TED,91889.2,149111.34999999998,TED Single Dwelling,New Construction,1,01 Data Dump,2022-01-01,January,01,2022,2022
03 - New Single Family Residential,2021-MSS-RES-00886,,BNSFT - New Single Family Townhouse,TED,NEW TOWNHOME/ ATT GARAGE/ PORCH/ VB/ R3,MOSTAD CONSTRUCTION INC,0.0,91889.2,0.0,241000.55,4239-A VALLEY VIEW CT,TED,91889.2,149111.34999999998,TED Single Dwelling,New Construction,1,01 Data Dump,2022-01-01,January,01,2022,2022
03 - New Single Family Residential,2021-MSS-RES-00887,,BNSFT - New Single Family Townhouse,TED,NEW TOWNHOME/ ATT GARAGE/ PORCH/ VB/ R3,MOSTAD CONSTRUCTION INC,0.0,114262.1,0.0,295227.87,4217-B VALLEY VIEW CT,TED,114262.1,180965.77,TED Single Dwelling,New Construction,1,01 Data Dump,2022-01-01,January,01,2022,2022
03 - New Single Family Residential,2021-MSS-RES-00888,,BNSFT - New Single Family Townhouse,TED,NEW TOWNHOME/ ATT GARAGE/ PORCH/ VB/ R3,MOSTAD CONSTRUCTION INC,0.0,114262.1,0.0,295227.87,4217-A VALLEY VIEW CT,TED,114262.1,180965.77,TED Single Dwelling,New Construction,1,01 Data Dump,2022-01-01,January,01,2022,2022
03 - New Single Family Residential,2021-MSS-RES-00889,,BNSFT - New Single Family Townhouse,TED,NEW TOWNHOME/ ATT GARGE/ PORCH/ VB/ R3,MOSTAD CONSTRUCTION INC,0.0,91889.2,0.0,241000.55,4205-B VALLEY VIEW CT,TED,91889.2,149111.34999999998,TED Single Dwelling,New Construction,1,01 Data Dump,2022-01-01,January,01,2022,2022
03 - New Single Family Residential,2021-MSS-RES-00890,,BNSFT - New Single Family Townhouse,TED,NEW TOWNHOME/ ATT GARGE/ PORCH/ VB/ R3,MOSTAD CONSTRUCTION INC,0.0,91889.2,0.0,241000.55,4205-A VALLEY VIEW CT,TED,91889.2,149111.34999999998,TED Single Dwelling,New Construction,1,01 Data Dump,2022-01-01,January,01,2022,2022
03 - New Single Family Residential,2021-MSS-RES-00914,,BNSFR - New Single Family Residence,,NSFR/ATT GARAGE/VB/R-3,MCELMURRY HOMES INC,0.0,103259.47,0.0,359875.94,7043 GUINEVERE DR,SFR-DET,103259.47,256616.47,Single Dwelling Detached,New Construction,1,01 Data Dump,2022-01-01,January,01,2022,2022
03 - New Single Family Residential,2021-MSS-RES-00936,,BNSFR - New Single Family Residence,,NSFR/ DET GARAGE/VB/R-3,BEAUCHAMP CONSTRUCTION INC,0.0,136405.85,0.0,323299.72,2561 DRAKE LN,SFR-DET,136405.85,186893.86999999997,Single Dwelling Detached,New Construction,1,01 Data Dump,2022-01-01,January,01,2022,2022
03 - New Single Family Residential,2021-MSS-RES-00952,,BNSFR - New Single Family Residence,,NSFR/ BASEMENT/ ATT GARAGE/VB/R-3,HUGHES CONSTRUCTION LLC,0.0,149851.0,0.0,354082.02,7062 MAX DR,SFR-DET,149851.0,204231.02000000002,Single Dwelling Detached,New Construction,1,01 Data Dump,2022-01-01,January,01,2022,2022
02 - Remodel Residential,2021-MSS-RES-00954,,BAARR -  Add/Alter/Remodel Residential,,SFR/ 560 sqft addition to existing single family residence/VB/R-3,MCMAHON CONSTRUCTION,110000.0,0.0,0.0,0.0,311 SKYLINE DR,,110000.0,0.0,Residential,Addition/Remodel,0,01 Data Dump,2022-01-01,January,01,2022,2022
02 - Remodel Residential,2021-MSS-RES-00957,,BAARR -  Add/Alter/Remodel Residential,,SFR/ kitchen renovation and new entry porch/VB/R-3,OWNER,38000.0,0.0,0.0,0.0,609 E CENTRAL AVE,,38000.0,0.0,Residential,Addition/Remodel,0,01 Data Dump,2022-01-01,January,01,2022,2022
03 - New Single Family Residential,2021-MSS-RES-00968,,BNSFR - New Single Family Residence,,NSFR/ ATT GARAGE/VB/R-3,OWNER,0.0,183595.5,0.0,434204.24,7025 GUINEVERE DR,SFR-DET,183595.5,250608.74,Single Dwelling Detached,New Construction,1,01 Data Dump,2022-01-01,January,01,2022,2022
02 - Remodel Residential,2021-MSS-RES-00997,,BAARR -  Add/Alter/Remodel Residential,,SFR/ADD/REMODEL/VB/R-3,DWIGHT THOMAS CARPENTRY,225000.0,0.0,0.0,0.0,2417 SKYLINE DR,,225000.0,0.0,Residential,Addition/Remodel,0,01 Data Dump,2022-01-01,January,01,2022,2022
02 - Remodel Residential,2021-MSS-RES-01007,,BAARR -  Add/Alter/Remodel Residential,,SFR/INTERIOR REMODEL/VB/R-3,SEAMANS HOME IMPROVEMENT,35000.0,0.0,0.0,0.0,209 LIVINGSTON AVE,,35000.0,0.0,Residential,Addition/Remodel,0,01 Data Dump,2022-01-01,January,01,2022,2022
02 - Remodel Residential,2021-MSS-RES-01040,,BAARR -  Add/Alter/Remodel Residential,,SFR/Finish out the basement/VB/R-3,EDGELL BUILDING AND DEVELOPMENT INC,12000.0,0.0,0.0,0.0,1200 VILLAGE WAY,,12000.0,0.0,Residential,Addition/Remodel,0,01 Data Dump,2022-01-01,January,01,2022,2022
02 - Remodel Residential,2021-MSS-RES-01042,,BAARR -  Add/Alter/Remodel Residential,,SFR/INTERIOR REMODEL/VB/R-3,WESTERN MONTANA LEVEL LINE BUILDERS INC,170000.0,0.0,0.0,0.0,405 KING ST,,170000.0,0.0,Residential,Addition/Remodel,0,01 Data Dump,2022-01-01,January,01,2022,2022
03 - New Single Family Residential,2021-MSS-RES-01047,,BNSFR - New Single Family Residence,,NSFR/ATT GARAGE/VB/R-3,HOYT HOMES INC,0.0,165417.4,0.0,382476.18,5430 CANYON RIVER RD,SFR-DET,165417.4,217058.78,Single Dwelling Detached,New Construction,1,01 Data Dump,2022-01-01,January,01,2022,2022
02 - Remodel Residential,2021-MSS-RES-01054,,BRRRS - Reroof or Reside Residential,,SFR / 5:12 / 1 arch layer / 2 story of residential re-roof / R&R / Install synthetic underlayment / Install 50 year shingle / Install ice and water shield / CRV / INSTALL PER IRC AND LISTING / VB / R-3,JARED LANGLEY ENTERPRISES INC,12000.0,0.0,0.0,0.0,106 COLONY CT,,12000.0,0.0,Residential,Addition/Remodel,0,01 Data Dump,2022-01-01,January,01,2022,2022
02 - Remodel Residential,2021-MSS-RES-01057,,BRRRS - Reroof or Reside Residential,,SFR / 4:12 / 1 3 TAB LAYER / 1 STORY OF RESIDENTIAL RE-ROOF / R&R / INSTALL SYNTHETIC UNDERLAYMENT / INSTALL 50 YEAR SHINGLE / ICE AND WATER SHIELD / CRV / INSTALL PER IRC AND LISTING / VB / R-3,JARED LANGLEY ENTERPRISES INC,16000.0,0.0,0.0,0.0,2238 42ND ST,,16000.0,0.0,Residential,Addition/Remodel,0,01 Data Dump,2022-01-01,January,01,2022,2022
01 - Remodel Commercial,2022-MSS-COM-00001,BCRRS -  Reroof/Reside Commercial,,,"LARGE GARAGE/REROOF/TEAR OFF/located at 220-226 S 5th St E, tear off and remove old roofing, to install 1/2"" R Tech Shield overtop of existing decking, to install 60 Mill TPO overtop of R Tech Shield, and to install new edge metal.

LARGE Garage only",ABOVE THE REST ROOFING,4500.0,0.0,0.0,0.0,220 S 05TH ST E,,4500.0,0.0,Commercial,Addition/Remodel,0,01 Data Dump,2022-01-01,January,01,2022,2022
01 - Remodel Commercial,2022-MSS-COM-00002,BCRRS -  Reroof/Reside Commercial,,,"SMALL GARAGE/REROOF/TEAR OFF/ located at 220-226 S 5th ST E, tear off old roofing, to install 1/2"" R Tech Shield overtop of existing decking, to install 60 Mill TPO overtop of R Tech Shield, and to install new edge metal.

SMALL Garage only",ABOVE THE REST ROOFING,3000.0,0.0,0.0,0.0,220 S 05TH ST E,,3000.0,0.0,Commercial,Addition/Remodel,0,01 Data Dump,2022-01-01,January,01,2022,2022
01 - Remodel Commercial,2022-MSS-COM-00003,BCRRS -  Reroof/Reside Commercial,,,"6-PLEX/REROOF/TEAR OFF/Apartment Complex, tear off and remove existing roofing, to install ice & water shield over entire deck for new vapor shield, to install 1/2"" R Tech Shield overtop of ice & water shield, to install 60 Mill TPO overtop of R Tech Shield, to install new turn bar to inside parapet wall, to install new drip metal at drainage of roof. To install ice & water shield and then GAF Timberline HDz architectural shingles on the front awning./VB/R-2",ABOVE THE REST ROOFING,19000.0,0.0,0.0,0.0,226 S 05TH ST E,,19000.0,0.0,Commercial,Addition/Remodel,0,01 Data Dump,2022-01-01,January,01,2022,2022
02 - Remodel Residential,2022-MSS-RES-00007,,BRRRS - Reroof or Reside Residential,,SFR / Remove existing roof / install ice and water shield to code / synthetic underlayment on remaining surface / Malarkey asphalt shingles / and continuous ridge venting / INSTALL PER IRC AND LISTING / 5:12 / VB / R-3,DUNN WRIGHT ROOFING AND REMODEL LLC,10630.0,0.0,0.0,0.0,5609 MAINVIEW DR,,10630.0,0.0,Residential,Addition/Remodel,0,01 Data Dump,2022-01-01,January,01,2022,2022
02 - Remodel Residential,2022-MSS-RES-00012,,BRRRS - Reroof or Reside Residential,,SFR / Remove existing roofing materials / replace with new GAF asphalt shingles / remove debris / SYNTHETIC UNDERLAYMENT / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / 8:12 / VB / R-3,REVE EXTERIORS LLC,27893.0,0.0,0.0,0.0,123 MEADOWLARK CT,,27893.0,0.0,Residential,Addition/Remodel,0,01 Data Dump,2022-01-01,January,01,2022,2022
02 - Remodel Residential,2022-MSS-RES-00017,,BRRRS - Reroof or Reside Residential,,SFR / Remove existing roofing materials / replace with new GAF asphalt shingles / remove debris / SYNTHETIC UNDERLAYMENT / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / 7:12 / VB / R-3,REVE EXTERIORS LLC,27499.0,0.0,0.0,0.0,2950 SAINT THOMAS DR,,27499.0,0.0,Residential,Addition/Remodel,0,01 Data Dump,2022-01-01,January,01,2022,2022
02 - Remodel Residential,2022-MSS-RES-00050,,BRRRS - Reroof or Reside Residential,,SFR / Remove & Replace 30# Felt / replace with 40-Year Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water Shield / INSTALL PER IRC AND LISTING / 5:12 / VB / R-3,RHINO ROOFING,20000.0,0.0,0.0,0.0,2020 MISSOULA AVE,,20000.0,0.0,Residential,Addition/Remodel,0,01 Data Dump,2022-01-01,January,01,2022,2022
,2020-MSS-COM-00198.02,,,,V5 REVIEW/REV 2- 08/01/2021  ADDING SECOND FLOOR,PEW CORPORATION,,,1245417.74,,2010 COLLECTIVE WAY  STE B,,0.0,1245417.74,Modification to Work in Progress,Addition/Remodel,0,01 Data Dump,2022-01-01,January,01,2022,2022
08 - New Business,2021-MSS-COM-00102,BNCOP -  New Office/Bank/Professional Building,,,COMM BLDG/NEW COMM BLDG/VB/B,BTW INC,,462055.2,1315882.52,,3760 MULLAN RD   SHELL,,462055.2,853827.3200000001,Business,New Construction,0,03 Data Dump,2022-03-01,March,03,2022,2022
05 - New MultiFamily,2021-MSS-COM-00140,BNMRA - New Multifamily 3-4 Units,,,"NEW TRI-PLEX/ VB/ R2
Rev 01 - 01/05/2022: 12/13/21 REVISION TO ADD FIRE SPRINKLERS AND WATER SERVICE ROOM",WOEHLER CONSTRUCTION,,86890.8,,201389.36,1824 W CENTRAL AVE,MFR-APT,86890.8,114498.55999999998,Multi-Dwelling Apartment,New Construction,3,03 Data Dump,2022-03-01,March,03,2022,2022
05 - New MultiFamily,2021-MSS-COM-00251,BNMRB - New Multifamily 5+ Units,,,NEW 18 PLEX/BLDG 21/VB/R-2,TOLLEFSON CONSTRUCTION,,846891.06,,2084143.08,2755 GEORGE ELMER DR,MFR-APT,846891.06,1237252.02,Multi-Dwelling Apartment,New Construction,18,03 Data Dump,2022-03-01,March,03,2022,2022
01 - Remodel Commercial,2021-MSS-COM-00287,BAARC -  Add/Alter/Remodel Commercial,,,TARGET/REMODEL/VB/M,ENGINEERED STRUCTURES INC,2787638.0,0.0,,,2420 N RESERVE ST,,2787638.0,,Commercial,Addition/Remodel,0,03 Data Dump,2022-03-01,March,03,2022,2022
05 - New MultiFamily,2021-MSS-COM-00307,BNMRB - New Multifamily 5+ Units,,,New 12-unit three story apartment building/ VB/ R2,BTW INC,,505852.8,,1244870.4,2570 SOUTH AVE W,MFR-APT,505852.8,739017.5999999999,Multi-Dwelling Apartment,New Construction,12,03 Data Dump,2022-03-01,March,03,2022,2022
05 - New MultiFamily,2021-MSS-COM-00354,BNMRB - New Multifamily 5+ Units,,,NEW 6-PLEX/BLG T/VB/R-2,EDGELL BUILDING AND DEVELOPMENT INC,,301862.16,,742862.88,3430 MARY JANE BLVD   APTS A-F,MFR-APT,301862.16,441000.72000000003,Multi-Dwelling Apartment,New Construction,6,03 Data Dump,2022-03-01,March,03,2022,2022
05 - New MultiFamily,2021-MSS-COM-00355,BNMRB - New Multifamily 5+ Units,,,NEW 6-PLEX/BLDG S/VB/R-2,EDGELL BUILDING AND DEVELOPMENT INC,,301862.16,,742862.88,3440 MARY JANE BLVD  APTS A-F,MFR-APT,301862.16,441000.72000000003,Multi-Dwelling Apartment,New Construction,6,03 Data Dump,2022-03-01,March,03,2022,2022
05 - New MultiFamily,2021-MSS-COM-00356,BNMRB - New Multifamily 5+ Units,,,NEW 8-PLEX/BLDG R/VB/R-2,EDGELL BUILDING AND DEVELOPMENT INC,,402666.16,,990934.88,3450 MARY JANE BLVD   APTS A-H,MFR-APT,402666.16,588268.72,Multi-Dwelling Apartment,New Construction,8,03 Data Dump,2022-03-01,March,03,2022,2022
01 - Remodel Commercial,2021-MSS-COM-00368,BCRRS -  Reroof/Reside Commercial,,,"MYRTLE STREET TAP HOUSE/Leave Existing metal roof for membrane roof retrofit.
Install new EPS to fill flutes and make for a flat surface. Install new 1/4"" dens deck gyp board, install new 60-mil TPO by screwing into purlins.  New edge metal and cricket on back of building./VB/A-2",R AND R ROOFING SPECIALTIES,45269.0,0.0,,,602 MYRTLE ST,,45269.0,,Commercial,Addition/Remodel,0,03 Data Dump,2022-03-01,March,03,2022,2022
09 - New Education,2021-MSS-COM-00389,BNCSE -  New Education,,,MONTANA MUSEUM OF ART AND CULTURE BUILDING/NEW CONST/VB/A-3/B/S-1,SWANK ENTERPRISES,,1494430.56,2740217.76,,795 S 5TH ST E,,1494430.56,1245787.1999999997,Education,New Construction,0,03 Data Dump,2022-03-01,March,03,2022,2022
08 - New Business,2021-MSS-COM-00390,BNCOP -  New Office/Bank/Professional Building,,,THE VISTA/ Develop new Shell and Core retail/office building/VB/A-2/B/M,JACKSON CONTRACTOR GROUP INC,,346000.0,1433300.0,,6995 LINDA VISTA BLVD,,346000.0,1087300.0,Business,New Construction,0,03 Data Dump,2022-03-01,March,03,2022,2022
01 - Remodel Commercial,2021-MSS-COM-00395,BAARC -  Add/Alter/Remodel Commercial,,,GOLDEN ROSE/ Restroom remodel to meet ADA/VB/B,KTM CONTRACTING,55000.0,0.0,,,123 W BROADWAY,,55000.0,,Commercial,Addition/Remodel,0,03 Data Dump,2022-03-01,March,03,2022,2022
01 - Remodel Commercial,2021-MSS-COM-00398,BAARC -  Add/Alter/Remodel Commercial,,,"BRETZ RV & MARINE/ Remodel of existing metal building to include partial second floor, classrooms, and bathrooms./VB/B/S-1",OWNER,285000.0,0.0,,,4800 GRANT CREEK RD,,285000.0,,Commercial,Addition/Remodel,0,03 Data Dump,2022-03-01,March,03,2022,2022
01 - Remodel Commercial,2021-MSS-COM-00416,BAARC -  Add/Alter/Remodel Commercial,,,RISE REALTY SUITE 200/NEW TI/VB/B,BTW INC,50000.0,0.0,,,1515 RESERVE ST  STE 200,,50000.0,,Commercial,Addition/Remodel,0,03 Data Dump,2022-03-01,March,03,2022,2022
08 - New Business,2021-MSS-COM-00418,BNCON -  New Other,,,SANDPIPER SPEC BLDG/NEW COMM BLDG/IIIB/M/S-1,CARL CONSTRUCTION INC,,390453.78,1593374.16,,5975 SANDPIPER DR,,390453.78,1202920.38,Business,New Construction,0,03 Data Dump,2022-03-01,March,03,2022,2022
01 - Remodel Commercial,2021-MSS-COM-00419,BAARC -  Add/Alter/Remodel Commercial,,,AMERICAS PROFESSOR/NEW TI/VB/B,BTW INC,75000.0,0.0,,,1517 RESERVE ST  STE 201,,75000.0,,Commercial,Addition/Remodel,0,03 Data Dump,2022-03-01,March,03,2022,2022
03 - New Single Family Residential,2021-MSS-RES-00312,,BNSFR - New Single Family Residence,,"NSFR/ATT GARAGE/VB/R-3 11/16/21- REVISION reduced SF, relocate office, move OHD to face street, update grading/site plan.
Rev 01 - 01/05/2022: NSFR/ATT GARAGE/VB/R-3/ REVISION- reduced SF, relocate office, move OHD to face street, update grading/site plan.",MOSTAD CONSTRUCTION INC,,281553.02,,644395.9,202 DEAN STONE DR,SFR-DET,281553.02,362842.88,Single Dwelling Detached,New Construction,1,03 Data Dump,2022-03-01,March,03,2022,2022
02 - Remodel Residential,2021-MSS-RES-00344,,BAARR -  Add/Alter/Remodel Residential,,SFR/a new living room addition of 336 sqft and kitchen remodel/VB/R-3,SEAMANS HOME IMPROVEMENT,,15741.6,,41146.56,4824 23RD AVE,,15741.6,25404.96,Residential,Addition/Remodel,0,03 Data Dump,2022-03-01,March,03,2022,2022
03 - New Single Family Residential,2021-MSS-RES-00474,,BNSFR - New Single Family Residence,ADU,NSFR-ADU/VB/R-3,KEVIN CARROLL CONSTRUCTION AND REMODELING,,27828.9,,65512.26,245 BROOKS ST,ADU,27828.9,37683.36,ADU,New Construction,0,03 Data Dump,2022-03-01,March,03,2022,2022
03 - New Single Family Residential,2021-MSS-RES-00708,,BNSFR - New Single Family Residence,ADU,SFR/ Remove existing garage and build a new 2 car garage and carport with a new ADU above the garage./ VB/ R3,ROE CONSTRUCTION,,37253.7,,99803.77,129 E SUSSEX AVE,ADU,37253.7,62550.07000000001,ADU,New Construction,0,03 Data Dump,2022-03-01,March,03,2022,2022
05 - New MultiFamily,2021-MSS-RES-00711,,BNMRA - New Multifamily 3 -4 Units,TED,TOWNHOME A/ VB R3,HOYT HOMES INC,,67745.1,,159479.34,2300-A MARY JANE BLVD,TED 3+,67745.1,91734.23999999999,TED 3+,New Construction,1,03 Data Dump,2022-03-01,March,03,2022,2022
05 - New MultiFamily,2021-MSS-RES-00712,,BNMRA - New Multifamily 3 -4 Units,TED,TOWNHOME B/ VB/ R3,HOYT HOMES INC,,67276.6,,158376.44,2300-B MARY JANE BLVD,TED 3+,67276.6,91099.84,TED 3+,New Construction,1,03 Data Dump,2022-03-01,March,03,2022,2022
05 - New MultiFamily,2021-MSS-RES-00713,,BNMRA - New Multifamily 3 -4 Units,TED,TOWNHOME C/ VB/ R3,HOYT HOMES INC,,67745.1,,159479.34,2300-C MARY JANE BLVD,TED 3+,67745.1,91734.23999999999,TED 3+,New Construction,1,03 Data Dump,2022-03-01,March,03,2022,2022
03 - New Single Family Residential,2021-MSS-RES-00804,,BNSFR - New Single Family Residence,,NSFR/ATT GARAGE/ VB/ R3,SAPPHIRE CONSTRUCTION INC,,82578.1,,301994.23,830 ANGLERS BEND WAY,SFR-DET,82578.1,219416.12999999998,Single Dwelling Detached,New Construction,1,03 Data Dump,2022-03-01,March,03,2022,2022
06 - New Miscellaneous,2021-MSS-RES-00917,,BNRDG - New Detached Garage/Carport,,Hellgate Village Triplex Detached Garage/ VB/ U,HOYT HOMES INC,,,,,2300-A MARY JANE BLVD,,0.0,0.0,"Misc. (Garage, Shed, etc.)",New Construction,0,03 Data Dump,2022-03-01,March,03,2022,2022
06 - New Miscellaneous,2021-MSS-RES-00917,,BNRDG - New Detached Garage/Carport,,Hellgate Village Triplex Detached Garage/ VB/ U,HOYT HOMES INC,,,,,2300-B MARY JANE BLVD,,0.0,0.0,"Misc. (Garage, Shed, etc.)",New Construction,0,03 Data Dump,2022-03-01,March,03,2022,2022
06 - New Miscellaneous,2021-MSS-RES-00917,,BNRDG - New Detached Garage/Carport,,Hellgate Village Triplex Detached Garage/ VB/ U,HOYT HOMES INC,,23870.0,,59472.0,2300-C MARY JANE BLVD,,23870.0,35602.0,"Misc. (Garage, Shed, etc.)",New Construction,0,03 Data Dump,2022-03-01,March,03,2022,2022
02 - Remodel Residential,2021-MSS-RES-00950,,BAARR -  Add/Alter/Remodel Residential,,SFR/ Remodel existing partly finished basement.  Add (1) Bathroom/Laundry Room in Basement and add (1) Egress window to existing Basement Bedroom.  No structural work. Add smoke detectors to code./ VB/ R3,MOISAN DESIGN BUILD,14000.0,0.0,,,1626 BEL-AIR PL,,14000.0,,Residential,Addition/Remodel,0,03 Data Dump,2022-03-01,March,03,2022,2022
06 - New Miscellaneous,2021-MSS-RES-01045,,BNRDG - New Detached Garage/Carport,,NEW DET GARAGE/DEMO EXISTING GARAGE/VB/U,OWNER,,9002.4,,22429.44,409 MCLEOD AVE,,9002.4,13427.039999999999,"Misc. (Garage, Shed, etc.)",New Construction,0,03 Data Dump,2022-03-01,March,03,2022,2022
03 - New Single Family Residential,2021-MSS-RES-01049,,BNSFR - New Single Family Residence,,NSFR/ATT GARAGE/VB/R-3,SCOTT TWITE CONSTRUCTION,,209518.62,,492335.84,7035  GUINEVERE DR,SFR-DET,209518.62,282817.22000000003,Single Dwelling Detached,New Construction,1,03 Data Dump,2022-03-01,March,03,2022,2022
06 - New Miscellaneous,2021-MSS-RES-01063,,BNRDG - New Detached Garage/Carport,,NEW DET GARAGE/VB/U,BOB MARTZ HOMES,,13912.8,,48862.0,2431 FENCE LINE DR,,13912.8,34949.2,"Misc. (Garage, Shed, etc.)",New Construction,0,03 Data Dump,2022-03-01,March,03,2022,2022
03 - New Single Family Residential,2021-MSS-RES-01064,,BNSFR - New Single Family Residence,,NSFR/VB/R-3,BOB MARTZ HOMES,,119024.96,,372756.0,2431 FENCE LINE DR,SFR-DET,119024.96,253731.03999999998,Single Dwelling Detached,New Construction,1,03 Data Dump,2022-03-01,March,03,2022,2022
01 - Remodel Commercial,2022-MSS-COM-00008,BAARC -  Add/Alter/Remodel Commercial,,,ZOO NUTRITION/CHANGE OF USE/NEW TI/VB/B,OWNER,20000.0,0.0,,,1500 W BROADWAY,,20000.0,,Commercial,Addition/Remodel,0,03 Data Dump,2022-03-01,March,03,2022,2022
01 - Remodel Commercial,2022-MSS-COM-00011,BAARC -  Add/Alter/Remodel Commercial,,,BETTY VENOM VINTAGE/CHANGE OF USE/NO CONSTRUCTION/VB/M,OWNER,0.0,0.0,,,104 E MAIN ST,,0.0,,Commercial,Addition/Remodel,0,03 Data Dump,2022-03-01,March,03,2022,2022
01 - Remodel Commercial,2022-MSS-COM-00016,BAARC -  Add/Alter/Remodel Commercial,,,"MEADOWLARK GARDENS/Change of Use from S-1 to F-1 (Cannabis Growing, no sales or extraction)/VB/F-1",OWNER,28000.0,0.0,,,725-D RONAN ST,,28000.0,,Commercial,Addition/Remodel,0,03 Data Dump,2022-03-01,March,03,2022,2022
08 - New Business,2022-MSS-COM-00022,BNCON -  New Other,,,CARPORT WEST OF 3990 BROOKLYN WEST APTS/NEW CARPORT/IIB/U,OWNER,,16603.2,68981.76,,3980 MULLAN RD,,16603.2,52378.56,"Misc. (Garage, Shed, etc.)",New Construction,0,03 Data Dump,2022-03-01,March,03,2022,2022
