Category,Record Number,Commercial Subtype,Residential Subtype,ADU/TED on Permit?,Work Description,Business Name,Project Cost,Job Cost Valuation,Current Valuation - Commercial,Current Valuation - Residential,Address,ADU or TED on Address?,Total Construction Valuation,Current Market Valuation,Property Type,Project Type,Units,Data Dump,Date,Month,Month Number,Calendar Year,Fiscal Year
02 - Remodel Residential,2024-MSS-RES-00764,,BRRRS - Reroof or Reside Residential,,"2021 CODES/SFR/REROOF/remove existing asphalt shingles.  install ice and water shield to all eaves and valleys per missoula county building code, along with synthetic under laminate.  install new 40year asphalt shingles with continuous ridge venting.  to low slope front and back entry roof will install malarkey omnishield rolled roofing./PER IRC & LISTING/SINGLE STORY/4:12/VB/R-3",BOYCE ROOFING AND CONSTRUCTION LLC,6700.0,0.0,,,2014 RIVER RD,,6700.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2024-08-01,August,08,2024,2025
02 - Remodel Residential,2024-MSS-RES-00765,,BRRRS - Reroof or Reside Residential,,"2021 CODES/SFR/REROOF/Removal and proper disposal of existing/old roofing material to wood deck/Provide and Apply ice and water membrane per code./Provide and Apply, synthetic underlayment in succeeding courses./Provide and Apply Architectural Shingle System./Provide and Apply ridge vent and hip/ridge shingle./PER IRC & LISTING/SINGLE STORY/4:12/VB/R-3",INDEPENDENT ROOFING LLC,10500.0,0.0,,,3004 SCHILLING ST,,10500.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2024-08-01,August,08,2024,2025
02 - Remodel Residential,2024-MSS-RES-00767,,BRRRS - Reroof or Reside Residential,,"2021 CODES/SFR/REROOF/Remove shingles and replace with ice and water shield, synthetic underlayment and GAF Timberline HDZ Shingles/PER IRC & LISTING/SINGLE STORY/4:12/VB/R-3",FISHER FAMILY CONSTRUCTION,12750.0,0.0,,,132 CARRIE CT,,12750.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2024-08-01,August,08,2024,2025
02 - Remodel Residential,2024-MSS-RES-00768,,BRRRS - Reroof or Reside Residential,,"2021 CODES/SFR/Re-roofing 35 squares like for like due to windstorm damage; synthetic underlayment, i+w shield, Owens Corning Duration/PER IRC & LISTING/SINGLE STORY/4:12/VB/R-3","INFINITY ROOFING & SIDING, LLC",21658.86,0.0,,,214 MANSION HEIGHTS DR,,21658.86,0.0,Residential,Addition/Remodel,0,08 Data Dump,2024-08-01,August,08,2024,2025
02 - Remodel Residential,2024-MSS-RES-00769,,BRRRS - Reroof or Reside Residential,,"2021 CODES/SFR/Re-roofing 27 squares like for like due to windstorm damage; synthetic underlayment, i+w shield, Owens Corning Duration/PER IRC & LISTING/SINGLE STORY/8:12/VB/R-3","INFINITY ROOFING & SIDING, LLC",17354.73,0.0,,,2706 MARY JANE BLVD,,17354.73,0.0,Residential,Addition/Remodel,0,08 Data Dump,2024-08-01,August,08,2024,2025
02 - Remodel Residential,2024-MSS-RES-00770,,BRRRS - Reroof or Reside Residential,,"2021 CODES/SFR/Re-roofing 39 squares like for like due to windstorm damage, synthetic underlayment, i+w shield, Owens Corning Duration/PER IRC & LISTING/SINGLE STORY/8:12/VB/R-3","INFINITY ROOFING & SIDING, LLC",23543.43,0.0,,,2615 MUIRFIELD CT,,23543.43,0.0,Residential,Addition/Remodel,0,08 Data Dump,2024-08-01,August,08,2024,2025
02 - Remodel Residential,2024-MSS-RES-00771,,BRRRS - Reroof or Reside Residential,,"2021 CODES/SFR/Re-roof, tear off existing asphalt shingles, install malarkey ice and water shield, install malarkey underlayment 1030, install malarkey highlander shingles/PER IRC & LISTING/SINGLE STORY/4:12/VB/R-3",CB PREMIUM SERVICES LLC,7000.0,0.0,,,1321 KEMP ST,,7000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2024-08-01,August,08,2024,2025
02 - Remodel Residential,2024-MSS-RES-00773,,BRRRS - Reroof or Reside Residential,,2021 CODES/SFR/REROOF/storm damage to existing roof covering needs to be replaced. The existing cedar shake shingles and felt to be removed and replaced with new 40# felt and asphalt roofing shingles./PER IRC & LISTING/SINGLE STORY/5:12/VB/R-3,OWNER,4000.0,0.0,,,1701 S 07TH ST W,,4000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2024-08-01,August,08,2024,2025
02 - Remodel Residential,2024-MSS-RES-00774,,BAARR -  Add/Alter/Remodel Residential,,"2021 CODES/SFR/remove existing windows and replace with same size or smaller. remove existing siding, building wrap, 1x6'S and insulation.
Install new hardi lap siding over vapor barrier over 1/2"" sheathing and install new r-50 insulation in existing wall cavity./VB/R-3

FOR BEDROOM OR REQUIRED BASEMENT EGRESS WINDOWS:
 R310.5 Replacement windows for emergency escape and rescue openings.

Replacement windows installed in buildings meeting the scope of this code shall be exempt from Sections R310.2 and R310.4.4, provided that the replacement window meets the following conditions:

    1.The replacement window is the manufacturer’s largest standard size window that will fit within the existing frame or existing rough opening. The replacement window is of the same operating style as the existing window or a style that provides for an equal or greater window opening area than the existing window.",OWNER,9000.0,0.0,,,1701 S 07TH ST W,,9000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2024-08-01,August,08,2024,2025
02 - Remodel Residential,2024-MSS-RES-00775,,BRRRS - Reroof or Reside Residential,,2021 CODES/SFR/REROOF/New Roof over existing/  CURRENTLY 1 LAYER OF EXISTING TO BE ROOFED OVER / METAL / PER IRC AND LISTING/SINGLE STORY/5:12/VB/R-3,OWNER,5000.0,0.0,,,1317 RIVER RD,,5000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2024-08-01,August,08,2024,2025
02 - Remodel Residential,2024-MSS-RES-00776,,BRRRS - Reroof or Reside Residential,,2021 CODES/SFR/REROOF/Remove existing asphalt shingles and underlayment. Install ice/water and synthetic underlayment per code. Install asphalt shingles per code./PER IRC AND LISTING/TWO STORY/5:12/VB/R-3,MIGHTY DOG ROOFING 157,16000.0,0.0,,,3585 SOUTHPOINTE DR,,16000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2024-08-01,August,08,2024,2025
02 - Remodel Residential,2024-MSS-RES-00778,,BRRRS - Reroof or Reside Residential,,2021 CODES/SFR/REROOF/Remove existing shingles and underlayment. Install ice/water and synthetic underlayment per code. Install asphalt shingles per code./PER IRC AND LISTING/TWO STORY/12:12/VB/R-3,MIGHTY DOG ROOFING 157,10500.0,0.0,,,4781 MONTROSE DR,,10500.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2024-08-01,August,08,2024,2025
02 - Remodel Residential,2024-MSS-RES-00779,,BAARR -  Add/Alter/Remodel Residential,,"2021 CODES/DET GARAGE/Repair storm damaged sections of detached unheated garage. 2 4' x 8' sections of sw corner sidewall and a 6' x 10' section of roof. Materials:3 or 4 2 x 6 x 14' common rafters, 1 2 x 6 x 12' cross tie. 3 or 4 2 x 4 x 8' studs and 8 lineal ft of double 2 x 4 top plate. 124 sq ft of wall and roof sheathing, 80 sq ft of 7"" lap siding, 60 sq ft of shingles or replace all shingles on roof, if necessary (620 sq ft) under separate permit/VB/U",OWNER,10000.0,0.0,,,1000 CLEVELAND ST,,10000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2024-08-01,August,08,2024,2025
02 - Remodel Residential,2024-MSS-RES-00780,,BRRRS - Reroof or Reside Residential,,2021 CODES/SFR-House/ Re-roof due to storm damage/ R&R existing roof / INSTALL SYNTHETIC UNDERLAYMENT/Install 1 layer Comp. Shingles 50-yr GAF / IWS / CRV / INSTALL PER IRC AND LISTING / 6:12 slope/1-2 Story/VB/R-3,JARED LANGLEY ENTERPRISES INC,30000.0,0.0,,,3640 JACK DR,,30000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2024-08-01,August,08,2024,2025
02 - Remodel Residential,2024-MSS-RES-00781,,BRRRS - Reroof or Reside Residential,,2021 CODES/SFR-House/ Re-roof due to storm damage/ R&R existing roof / INSTALL SYNTHETIC UNDERLAYMENT/Install 1 layer Comp. Shingles 50-yr GAF / IWS / CRV / INSTALL PER IRC AND LISTING / 6:12 slope/2 Story/VB/R-3,JARED LANGLEY ENTERPRISES INC,25000.0,0.0,,,3655 JACK DR,,25000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2024-08-01,August,08,2024,2025
02 - Remodel Residential,2024-MSS-RES-00782,,BRRRS - Reroof or Reside Residential,,2021 CODES/SFR-House/ Re-roof due to storm damage/ R&R existing roof / INSTALL SYNTHETIC UNDERLAYMENT/Install 1 layer Comp. Shingles 50-yr GAF / IWS / CRV / INSTALL PER IRC AND LISTING / 6:12 slope/1 Story/VB/R-3,JARED LANGLEY ENTERPRISES INC,15000.0,0.0,,,5341 HORN RD,,15000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2024-08-01,August,08,2024,2025
02 - Remodel Residential,2024-MSS-RES-00783,,BRRRS - Reroof or Reside Residential,,2021 CODES/SFR-House/ Re-roof due to storm damage/ R&R existing roof /Install 1 layer Metal Roofing / IWS / CRV / INSTALL PER IRC AND LISTING / 3:12 slope/2 Story/Observe Low Slope Code/VB/R-3,JARED LANGLEY ENTERPRISES INC,20000.0,0.0,,,2707 VALLEY VIEW DR,,20000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2024-08-01,August,08,2024,2025
02 - Remodel Residential,2024-MSS-RES-00784,,BRRRS - Reroof or Reside Residential,,2021 CODES/SFR-House/ Re-roof due to storm damage/ R&R existing roof / INSTALL SYNTHETIC UNDERLAYMENT/Install 1 layer Comp. Shingles 50-yr GAF / IWS / CRV / INSTALL PER IRC AND LISTING / 6:12 slope/2 Story/VB/R-3,JARED LANGLEY ENTERPRISES INC,19000.0,0.0,,,4995 JAIDEN LN,,19000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2024-08-01,August,08,2024,2025
02 - Remodel Residential,2024-MSS-RES-00787,,BRRRS - Reroof or Reside Residential,,"2021 CODES/SFR/Remove & Replace 30# felt, replace w/ a 30-year Malarkey Shingle, Malarkey #1030 Synthetic underlayment, Malarkey Artic ice & Water shield/PER IRC & LISTING/TWO STORY/VB/R-3",RHINO ROOFING,15000.0,0.0,,,116 SOUTHRIDGE DR,,15000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2024-08-01,August,08,2024,2025
02 - Remodel Residential,2024-MSS-RES-00788,,BRRRS - Reroof or Reside Residential,,"2021 CODES/SFR/REROOF/Remove & Replace 30# felt, replace w/ a 30-year Malarkey Shingle, Malarkey #1030 Synthetic underlayment, Malarkey Artic ice & Water shield./PER IRC & LISTING/SINGLE STORY/5:12/VB/R-3",RHINO ROOFING,8000.0,0.0,,,2016 SOUTH AVE W,,8000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2024-08-01,August,08,2024,2025
02 - Remodel Residential,2024-MSS-RES-00789,,BRRRS - Reroof or Reside Residential,,"2021 CODES/SFR/REROOF/Remove & Replace 30# felt, replace w/ a 30-year Malarkey Shingle, Malarkey #1030 Synthetic underlayment, Malarkey Artic ice & Water shield./PER IRC & LISTING/SINGLE STORY/10:12/VB/R-3",RHINO ROOFING,16000.0,0.0,,,2622 DUBLIN ST,,16000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2024-08-01,August,08,2024,2025
02 - Remodel Residential,2024-MSS-RES-00790,,BAARR -  Add/Alter/Remodel Residential,,"2021 CODES/SFR/REROOF/Remove & Replace 30# felt, replace w/ a 30-year Malarkey Shingle, Malarkey #1030 Synthetic underlayment, Malarkey Artic ice & Water shield/PER IRC & LISTING/SINGLE STORY/4:12/VB/R-3",RHINO ROOFING,12000.0,0.0,,,3304 S GRANT ST,,12000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2024-08-01,August,08,2024,2025
02 - Remodel Residential,2024-MSS-RES-00791,,BRRRS - Reroof or Reside Residential,,"2021 CODES/SFR/REROOF/Remove & Replace 30# felt, replace w/ a 30-year Malarkey Shingle, Malarkey #1030 Synthetic underlayment, Malarkey Artic ice & Water shield./PER IRC & LISTING/SINGLE STORY/6:12/VB/R-3",RHINO ROOFING,20000.0,0.0,,,4300 NICOLE CT,,20000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2024-08-01,August,08,2024,2025
02 - Remodel Residential,2024-MSS-RES-00792,,BRRRS - Reroof or Reside Residential,,"2021 CODES/SFR/REROOF/Remove & Replace 30# felt, replace w/ a 30-year Malarkey Shingle, Malarkey #1030 Synthetic underlayment, Malarkey Artic ice & Water shield./SINGLE STORY/6:12/VB/R-3",RHINO ROOFING,12000.0,0.0,,,4661 NICOLE CT,,12000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2024-08-01,August,08,2024,2025
02 - Remodel Residential,2024-MSS-RES-00793,,BRRRS - Reroof or Reside Residential,,"2021 CODES/SFR/REROOF/Remove & Replace 30# felt, replace w/ a 30-year Malarkey Shingle, Malarkey #1030 Synthetic underlayment, Malarkey Artic ice & Water shield./PER IRC & LISTING/SINGLE STORY/4:12/VB/R-3",RHINO ROOFING,12000.0,0.0,,,19 VIRGINIA DR,,12000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2024-08-01,August,08,2024,2025
02 - Remodel Residential,2024-MSS-RES-00794,,BRRRS - Reroof or Reside Residential,,"2021 CODES/SFR/REROOF/Remove & Replace 30# felt, replace w/ a 30-year Malarkey Shingle, Malarkey #1030 Synthetic underlayment, Malarkey Artic ice & Water shield./PER IRC & LISTING/SINGLE STORY/8:12/VB/R-3",RHINO ROOFING,25000.0,0.0,,,2616 WEDGEWOOD CT,,25000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2024-08-01,August,08,2024,2025
02 - Remodel Residential,2024-MSS-RES-00795,,BRRRS - Reroof or Reside Residential,,"2021 CODES/SFR/REROOF/Numerous missing and damaged shingles due to wind / Total Re-Roof (shingles) / Remove all existing shingles and underlayment / Install Drip edge, ice and water barrier along eaves and valleys/ synthetic underlayment on remainder of roof / Install starter strip. Install GAF Timberline HDZ shingles/PER IRC & LISTING SINGLE STORY/6:12/VB/R-3",CLW CONSTRUCTION LLC,20000.0,0.0,,,2415 43RD ST,,20000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2024-08-01,August,08,2024,2025
02 - Remodel Residential,2024-MSS-RES-00797,,BRRRS - Reroof or Reside Residential,,"DUPLEX / Remove & Replace 30# felt, replace w/ a 30-year Malarkey Shingle, Malarkey #1030 Synthetic underlayment, Malarkey Artic ice & Water shield / INSTALL PER IRC AND LISTING /VB / R3 / 4.12",RHINO ROOFING,13000.0,0.0,,,4670 23RD AVE,,13000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2024-08-01,August,08,2024,2025
02 - Remodel Residential,2024-MSS-RES-00798,,BRRRS - Reroof or Reside Residential,,SFR / Remove existing roof to the deck and dispose. Re-sheet roof deck with 7/16 OSB (deck over). Install new underlayment and Malarkey Vista's to the 2021 IBC. / INSTALL ICE AND WATER SHEIFL /  INSTALL PER IRC AND LISTING / VB / R3 / 12.12,SCHROCK COMMERCIAL ROOFING INC,16753.0,0.0,,,440 EDDY AVE,,16753.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2024-08-01,August,08,2024,2025
02 - Remodel Residential,2024-MSS-RES-00799,,BRRRS - Reroof or Reside Residential,,SFR / Remove existing roof to the deck and dispose. Install new underlayment and Malarkey Vista and all components to the / INSTALL ICE AND WATER SHIELD / 2021 IBC / INSTALL PER IRC AND LISTING / VB / R3 / 4.12,SCHROCK COMMERCIAL ROOFING INC,9291.0,0.0,,,427 WOODFORD ST,,9291.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2024-08-01,August,08,2024,2025
02 - Remodel Residential,2024-MSS-RES-00802,,BRRRS - Reroof or Reside Residential,,"SFR / Re-roofing 34 squares like for like due to windstorm damage, synthetic underlayment, i+w shield, Owens Corning  Duration Shingles / INSTALL PER IRC AND LISTING / 5 / VB / R3 /","INFINITY ROOFING & SIDING, LLC",19983.14,0.0,,,108 BEN HOGAN DR,,19983.14,0.0,Residential,Addition/Remodel,0,08 Data Dump,2024-08-01,August,08,2024,2025
02 - Remodel Residential,2024-MSS-RES-00803,,BRRRS - Reroof or Reside Residential,,"SFR / Remove existing roofing / Install Ice and water shield along all eves and valleys / Install UDL 30 synthetic underlayment to rest of structure / Install New Malarkey Highlander shingles, drip edge, pipe boots and ridge vents / INSTALL PER IRC AND LISTING / VB / R3 / 6",SCHROCK COMMERCIAL ROOFING INC,16988.88,0.0,,,6809 KELSEY CT,,16988.88,0.0,Residential,Addition/Remodel,0,08 Data Dump,2024-08-01,August,08,2024,2025
02 - Remodel Residential,2024-MSS-RES-00804,,BRRRS - Reroof or Reside Residential,,"SFR / Remove existing roofing / Install Ice and water shield along all eves / Install UDL 30 synthetic underlayment to rest of structure / Install New Malarkey Vista shingles, drip edge, pipe boots and ridge vents / INSTALL PER IRC AND LISTING / VB / R3 / 4",SCHROCK COMMERCIAL ROOFING INC,8959.46,0.0,,,2112 KENSINGTON AVE,,8959.46,0.0,Residential,Addition/Remodel,0,08 Data Dump,2024-08-01,August,08,2024,2025
02 - Remodel Residential,2024-MSS-RES-00805,,BRRRS - Reroof or Reside Residential,,"SFR / Remove existing shingles, add 7/16 OSB to sub-deck, remove chimney down to roof line. Dry in using arctic shield along eaves and then synthetic underlayment afterwards. Shingles to be reinstalled using a continuous ridge vent and on the roof eave vent. INSTALL ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R3 / 6.12",BIRCH ROOFING,10321.0,0.0,,,1845 BURLINGTON AVE,,10321.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2024-08-01,August,08,2024,2025
02 - Remodel Residential,2024-MSS-RES-00806,,BRRRS - Reroof or Reside Residential,,"SFR / Reroof is due to storm damage. Remove existing shingles, add 7/16 OSB to sub-deck. Dry in using arctic shield along eaves then synthetics afterwards. Install Shingles and all accessories / INSTALL PER IRC AND LISTING / 4.12 / VB / R3/",BIRCH ROOFING,16440.0,0.0,,,4317 RESERVE ST,,16440.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2024-08-01,August,08,2024,2025
02 - Remodel Residential,2024-MSS-RES-00807,,BRRRS - Reroof or Reside Residential,,"SFR / Re-roofing 46 squares like for like; synthetic underlayment, i+w shield, Owens Corning Duration/ INSTALL PER IRC AND LISTING / 6 / VB/ R3","INFINITY ROOFING & SIDING, LLC",25863.99,0.0,,,5111 VICTOR PL,,25863.99,0.0,Residential,Addition/Remodel,0,08 Data Dump,2024-08-01,August,08,2024,2025
02 - Remodel Residential,2024-MSS-RES-00809,,BRRRS - Reroof or Reside Residential,,SFR / Remove existing roof to the deck. Install new underlayment and Malarkey Vista's and all components to the 2021 IBC / INSTALL ICE AND WATER SHIELD /  INSTALL PER LISTING AND IRC / 5.12 / VB / R-3,SCHROCK COMMERCIAL ROOFING INC,18708.0,0.0,,,4740 SCOTT ALLEN DR,,18708.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2024-08-01,August,08,2024,2025
02 - Remodel Residential,2024-MSS-RES-00810,,BRRRS - Reroof or Reside Residential,,DUPLEX /removal existing/ INSTALL ICE AND WATER SHIELD/ 30lb synthetic underlayment /All new pipe jacks /Malarkey Highlander shingle Re-use RC 49 vents./ INSTALL PER IRC AND LISTING / 5:12  / VB / R-3,DRAKE LEMM CONSTRUCTION INC,10000.0,0.0,,,1660 N RUSSELL ST,,10000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2024-08-01,August,08,2024,2025
02 - Remodel Residential,2024-MSS-RES-00813,,BRRRS - Reroof or Reside Residential,,"SFR / Re-roofing 23 squares like for like, synthetic underlayment, i+w shield, Owens Corning Duration Shingles / INSTALL ICE AND WATER SHEILD / INSTALL PER IRC AND LISTING / 7 / VB / R-3","INFINITY ROOFING & SIDING, LLC",17351.57,0.0,,,2409 SNAFFLE BIT WAY,,17351.57,0.0,Residential,Addition/Remodel,0,08 Data Dump,2024-08-01,August,08,2024,2025
02 - Remodel Residential,2024-MSS-RES-00815,,BRRRS - Reroof or Reside Residential,,2021 CODES / SFR / REROOF /  Tear Off Existing Asphalt Roof Down To Decking. Ice-Guard Installed 2' Past End-Wall. Malarkey Architectural Shingle & Roofing System Installed / SYNTHETIC UNDERLAYMENT / INSTALL ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / SLOPE 6:12 / VB / R-3,HAVOC ROOFING LLC,19000.0,0.0,,,1525 CORNERSTONE DR,,19000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2024-08-01,August,08,2024,2025
02 - Remodel Residential,2024-MSS-RES-00817,,BRRRS - Reroof or Reside Residential,,"SFR / Homeowner tear-off of 16-year-old underlayment and shingles of southerly half of roof, from eave to ridge (see attached drawing plans), and homeowner replacement with synthetic underlayment, ice and water shield, and architectural shingles of like kind matching remainder of roof. This work is like-for-like repairs of weathered shingles in anticipation of forthcoming installation of solar panels in this location by Freedom Energy of Victor, MT, which will be in a separate permit request. No structural repairs needed / INSTALL PER IRC AND LISTING / 4.5 / VB / R-3",OWNER,3050.0,0.0,,,6670 LINDA VISTA BLVD,,3050.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2024-08-01,August,08,2024,2025
