Category,Record Number,Commercial Subtype,Residential Subtype,ADU/TED on Permit?,Work Description,Business Name,Project Cost,Job Cost Valuation,Current Valuation - Commercial,Current Valuation - Residential,Address,ADU or TED on Address?,Total Construction Valuation,Current Market Valuation,Property Type,Project Type,Units,Data Dump,Date,Month,Month Number,Calendar Year,Fiscal Year
02 - Remodel Residential,2022-MSS-RES-00542,,BRRRS - Reroof or Reside Residential,,"SFR / Remove 3 layers of existing roofing to the deck / Install new ISO 1.5"" and 60 MIL PVC / INSTALL ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / 1:12 / VB / R-3",SCHROCK COMMERCIAL ROOFING INC,29463.0,0.0,,,1915 34TH ST,,29463.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00550,,BAARR -  Add/Alter/Remodel Residential,,SFR/RESIDE/REPAIR DECK/install new lap siding over existing T-111/replace deck boards and repair deck framing/VB/R-3,GREAT SPACES INC,44000.0,0.0,,,116 ARTEMOS DR,,44000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00553,,BRRRS - Reroof or Reside Residential,,SFR / Remove shingles / install new drip edge ice and water on eaves / new starter course felt new shingles / ridge vent and ridge cap / TPO on 1:12 / INSTALL PER IRC AND LISTING / VB/ R-3 / OBSERVE LOWS SLOPE REQUIREMENTS,A & B ROOFING CO,13500.0,0.0,,,917 CHERRY ST,,13500.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00555,,BAARR -  Add/Alter/Remodel Residential,,SFR/NEW BACK DECK/VB/R-3,OWNER,,2767.2,,5568.0,515 LUELLA LN,,2767.2,2800.8,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00565,,BAARR -  Add/Alter/Remodel Residential,,SFR/REPLACE DECK/VB/R-3,KINGDOM BUILDERS INC,10000.0,0.0,,,4010 DUNCAN DR,,10000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00572,,BAARR -  Add/Alter/Remodel Residential,,SFR/INTERIOR REMODEL/VB/R-3,CB CONSTRUCTION,50000.0,0.0,,,2812 QUEEN ST,,50000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00579,,BAARR -  Add/Alter/Remodel Residential,,SFR / Replace wall studs that got wet from drain leak to prevent mold / VB / R3,OWNER,200.0,0.0,,,715 POPLAR ST,,200.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00580,,BRRRS - Reroof or Reside Residential,,SFR / Strip roofing to bare sheathing / install new Ice Water shield / Install Titanium underlayment / Install 28 square of new asphalt shingles / INSTALL PER IRC AND LISTING / 4:12 / VB / R-3,BBM CONSTRUCTION,27000.0,0.0,,,310 SOUTH AVE E,,27000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00581,,BAARR -  Add/Alter/Remodel Residential,,SFR/Framing repairs per engineering letter for solar system/VB/R-3,BIG SKY SOLAR,1000.0,0.0,,,1610 S 05TH ST W,,1000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00586,,BRRRS - Reroof or Reside Residential,,SFR / remove existing roof shingles / install high temp ice and water shield to eaves per code and in valleys / synthetic felt on remaining surface / 24ga standing seam metal roof system / continuous venting at ridge / INSTALL PER IRC AND LISTING / 4:12 / VB / R-3,DUNN WRIGHT ROOFING AND REMODEL LLC,45000.0,0.0,,,615 PATTEE CANYON RD,,45000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00595,,BRRRS - Reroof or Reside Residential,,SFR / Remove shingles / install new drip edge ice and water shield on eaves / new starter course felt / new shingles / ridge vent and ridge cap / 6:12 / INSTALL PER IRC AND LISTING / VB / R-3,A & B ROOFING CO,16675.0,0.0,,,1572 FOX FIELD DR,,16675.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00596,,BRRRS - Reroof or Reside Residential,,SFR / Remove shingles / install new drip edge ice and water on eaves / new starter course felt / new shingles / ridge vent and ridge cap / INSTALL PER IRC AND LISTING / 6:12 / VB / R-3,A & B ROOFING CO,17925.0,0.0,,,2425 43RD ST,,17925.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00597,,BRRRS - Reroof or Reside Residential,,SFR / Remove shingles / install new drip edge ice and water on eaves / new starter course felt / new shingles / ridge vent and ridge cap / INSTALL PER IRC AND LISTING / 4:12 / VB / R-3,A & B ROOFING CO,10040.0,0.0,,,123 CRESTVIEW LN,,10040.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00598,,BRRRS - Reroof or Reside Residential,,GARAGE / Remove shingles / install new drip edge ice and water on eaves / new starter course felt / new shingles / ridge vent and ridge cap / INSTALL PER IRC AND LISTING / 4:12 / VB / U,A & B ROOFING CO,4000.0,0.0,,,123 CRESTVIEW LN,,4000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00599,,BRRRS - Reroof or Reside Residential,,SFR / Remove shingles / install new drip edge ice and water on eaves / new starter course felt / new shingles / ridge vent and ridge cap / INSTALL PER IRC AND LISTING / 6:12  / VB / R-3,A & B ROOFING CO,31165.0,0.0,,,2416 GARLAND DR,,31165.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00600,,BRRRS - Reroof or Reside Residential,,SFR / REMOVE EXITING ROOFING / 60 MIL TPO / OBSERVE LOW SLOPE REQUIREMENTS / 2:12 / VB / R3,INDEPENDENT ROOFING LLC,29000.0,0.0,,,507 PATTEE CANYON DR,,29000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00604,,BRRRS - Reroof or Reside Residential,,"SFR / Remove & Replace 30# Felt / replace with 30-Year, Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water Shield / INSTALL PER IRC AND LISTING / 6:12 / VB / R-3",RHINO ROOFING,14000.0,0.0,,,920 SHERWOOD ST,,14000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00608,,BRRRS - Reroof or Reside Residential,,"SFR / Remove & Replace 30# Felt / replace with 50-Year, Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water Shield / INSTALL PER IRC AND LISTING / 6:12 / VB / R-3",RHINO ROOFING,24000.0,0.0,,,6315 HILLVIEW WAY,,24000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00609,,BRRRS - Reroof or Reside Residential,,SFR / Remove two layers of existing roofing / Install new ice and water shield membrane to ease / It's all new malarkey Highlander next architectural shingles and new metal / INSTALL PER IRC AND LISTING / 4:12 / VB / R-3,TAYLOR ROOFING AND CONSTRUCTION,19000.0,0.0,,,2118 34TH ST,,19000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00610,,BRRRS - Reroof or Reside Residential,,SFR / Reroof / REMOVE EXISITING ROOF / INSTALL ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / 4:12 / VB / R-3,KENDALL CONSTRUCTION,12000.0,0.0,,,4003 THOMAS PL,,12000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00611,,BRRRS - Reroof or Reside Residential,,SFR / re-roof / 5:12 / 1 arch / 1 & 2 story / R&R / install synthetic underlayment / install 50 yr shingle / ice & water shield / CRV / INSTALL PER IRC AND LISTING / VB / R-3,JARED LANGLEY ENTERPRISES INC,16000.0,0.0,,,5017 ROY CT,,16000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00612,,BRRRS - Reroof or Reside Residential,,SFR / re-roof / 4:12 / 2-comp / 1 & 2 story / R&R / install synthetic underlayment / install 50 yr shingle / ice & water shield / CRV / INSTALL PER IRC AND LISTING / VB / R-3,JARED LANGLEY ENTERPRISES INC,20000.0,0.0,,,6110 LINDA VISTA BLVD,,20000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00613,,BRRRS - Reroof or Reside Residential,,"SFR / re-roof / 5,10:12 / 1-arch / 2 story / R&R / install synthetic underlayment / install 50 yr shingle / ice & water shield / CRV / INSTALL PER IRC AND LISTING / VB / R-3",JARED LANGLEY ENTERPRISES INC,19000.0,0.0,,,2213 KENSINGTON AVE,,19000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00614,,BRRRS - Reroof or Reside Residential,,"SFR / Remove existing roof to the deck / Install new dry-in to code, SYNTHETIC TITANIUM UDL 0 / Install new Malarkey Highlanders to code / INSTALL ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / 5:12 / VB / R-3",SCHROCK COMMERCIAL ROOFING INC,25509.0,0.0,,,2010 W GREENOUGH DR,,25509.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00615,,BRRRS - Reroof or Reside Residential,,SFR / Roof Replacement Ownens Cornering synthetic underlayment / shingles / cap / REMOVE EXISTING ROOF/ INSTALL ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / 8:12 / VB / R-3,HAVOC ROOFING LLC,15000.0,0.0,,,5039 GERALDINE CT,,15000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00619,,BRRRS - Reroof or Reside Residential,,"SFR / Remove existing shingles / Install new arctic seal, drip edge and malarkey legacy shingles to code / 3:12 pitch needs a full ice and water / INSTALL PER IRC AND LISTING / VB / R-3 / OBSERVE LOW SLOPE REQUIREMENTS",SCHROCK COMMERCIAL ROOFING INC,33703.0,0.0,,,18 MARTHA'S CT,,33703.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00620,,BRRRS - Reroof or Reside Residential,,"SFR / asphalt roof repair on residence / WILL NOT BE REMOVING EXISTING ROOF, ONLY REPLACING ASPHALT SHINGLES AS NEEDED / INSTALL PER IRC AND LISTING / 4:12 / VB / R-3",OWNER,4500.0,0.0,,,4312 BARBARA LN,,4500.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00621,,BRRRS - Reroof or Reside Residential,,"SFR / Remove & Replace 30# Felt / replace with 40-Year, Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water Shield / INSTALL PER IRC AND LISTING / 5:12 / VB / R-3",RHINO ROOFING,13000.0,0.0,,,137 COHOSSET DR,,13000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00622,,BRRRS - Reroof or Reside Residential,,"SFR / asphalt roof repair on residence / WILL NOT BE REMOVING EXISTING ROOF, ONLY REPLACING ASPHALT SHINGLES AS NEEDED / INSTALL PER IRC AND LISTING / 4:12 / VB / R-3",OWNER,4500.0,0.0,,,2318 GARLAND DR,,4500.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00625,,BRRRS - Reroof or Reside Residential,,SFR / Tearing off existing roof / replacing with ice and water synthetic underlayment and GAF HDZ Shingles / INSTALL PER IRC AND LISTING / 6:12 / VB / R-3,FISHER FAMILY CONSTRUCTION,17998.0,0.0,,,4652 CHRISTIAN DR,,17998.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00626,,BRRRS - Reroof or Reside Residential,,SFR / Remove existing siding / install James Hardie lap siding / and house wrap / Reusing existing window trim / VB / R-3,LIGHT ROOFING LIMITED,16009.0,0.0,,,716 W PINE ST,,16009.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00627,,BRRRS - Reroof or Reside Residential,,"SFR / Remove and proper disposal of roofing material / Provide and Apply ice and water membrane / 2 row at eaves / 1 Course centered in valley / 2:12 and 4:12 roofs cover entire / Provide and Apply, synthetic underlayment in succeeding courses. Button capped; no staples / Provide and Apply Architectural Shingle System; High Wind Application / Starter at eaves and rakes / 6 nail per shingle / Close cut valleys / Provide and Apply hip/ridge shingle / Provide and Apply 60MIL Membrane to flat area / ½” HD Board / 60MIL Single Ply Membrane Fully Adhere / Aluminum termination bar at roof edge / Provide and apply all related accessories require to complete roofing scope of work / VB / R-3 / WATER AND ICE SHIELD REQUIRED FROM EDGE OF EAVES TO A POINT 2 FEET INSIDE THE EXTERIOR WALLS, REGARDLESS OF PITCH. APPROVED AS NOTED.",INDEPENDENT ROOFING LLC,18000.0,0.0,,,1203 COOPER ST,,18000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00630,,BRRRS - Reroof or Reside Residential,,SFR / tear off and replace with 30 Malarkey shingles / install malarkey ice and water and underlayment / INSTALL PER IRC AND LISTING / 7:12 / VB / R-3,RHINO ROOFING,10000.0,0.0,,,1408 SHERWOOD ST,,10000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00633,,BRRRS - Reroof or Reside Residential,,"SFR / Removing siding, facia, and soffit / Installing James Hardie lap siding / Installing Protech metal facia and soffit / VB / R-3",LIGHT ROOFING LIMITED,13225.0,0.0,,,3501 S GRANT ST,,13225.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00641,,BRRRS - Reroof or Reside Residential,,SFR / REMOVE EXISITNG ROODING / REPLACE ICE AND  WATER SHIELD / SYNTHETIC UNDERLAYMENT / SHINGLES / INSTALL PER IRC AND LISTING / 4:12 / VB / R3,JARED LANGLEY ENTERPRISES INC,12000.0,0.0,,,607 W SUSSEX AVE,,12000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00643,,BRRRS - Reroof or Reside Residential,,SFR / REMOVE EXISITING ROOFING / REPLACE ICE AND WATER SHIELD / SYNTHETIC UNDERLAYMENT / SHINGLES / INSTALL PER IRC AND LISTING / 4:12 / VB / R3,FLAWLESS ROOFING AND REMODELING,7700.0,0.0,,,318 E CENTRAL AVE,,7700.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00646,,BRRRS - Reroof or Reside Residential,,SFR / REMOVE EXISITING ROOFING / REPLACE ICE AND WATER SHIELF / SYNTHETIC UNDERLAYMENT / SHINGLES / INSTALL PER IRC AND LISTING / 6:12 / VB / R3,FISHER FAMILY CONSTRUCTION,13420.0,0.0,,,148 SW HIGGINS AVE,,13420.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00647,,BRRRS - Reroof or Reside Residential,,SFR / REMOVE EXISTING ROOFING / INSTALL ICE AND WATER SHIELD / SYNTHETIC UNDERLAYMENT / SHINGLES / INSTALL PER IRC AND LISTING / 6:12 / VB / R3,RHINO ROOFING,4500.0,0.0,,,1935 BURLINGTON AVE,,4500.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00654,,BRRRS - Reroof or Reside Residential,,SFR / REMOVE EXISTING ROOFING / INSTALL ICE AND WATER SHIELD / SYNTHETIC UNDERLAYMENT / SHINGLES / INSTALL PER IRC AND LISTING / 4:12 / VB / R3,INDEPENDENT ROOFING LLC,14000.0,0.0,,,317 S EASY ST,,14000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00658,,BRRRS - Reroof or Reside Residential,,SFR / REMOVE EXISTING ROOFING / INSTALL ICE AND WATER SHIELD / SYNTHETIC UNDERLAYMENT / SHINGLES / INSTALL PER IRC AND LISTING / 6:12 / VB / R-3,COMPTON ROOFING,13000.0,0.0,,,2419 SOUTH HILLS DR,,13000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00661,,BRRRS - Reroof or Reside Residential,,SFR / REMOVE EXISITING ROOFING / INSTALL ICE AND WATER SHIELD / SYNTHETIC UNDERLAYMENT / SHINGLES / INSTALL PER IRC AND LISTING / 6:12 /  VB / R3,FISHER FAMILY CONSTRUCTION,12130.0,0.0,,,2820 SHEFFIELD DR,,12130.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00662,,BRRRS - Reroof or Reside Residential,,SFR / REMOVE EXISTING ROOFING / INSTALL ICE AND WATER SHIELD / SYNTHETIC UNDERLAYMENT / SHINGLES / INSTALL PER IRC AND LISTING / 6:12 / VB / R3,FISHER FAMILY CONSTRUCTION,15061.0,0.0,,,2227 36TH ST,,15061.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00664,,BRRRS - Reroof or Reside Residential,,SFR / REMOVE EXISITNG ROOFING / INSTALL ICE AND WATER SHIELD / SYNTHETIC UNDERLAYMENT / SHINGLES / INSTALL PER IRC AND LISTING / 6:12 / VB / R3,SIMPLY THE BEST ROOFING,20250.0,0.0,,,3401 LLOYD CT,,20250.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00666,,BRRRS - Reroof or Reside Residential,,SFR / REMOVE EXISITING ROOFING / INSTALL ICE AND WATER SHEILD / SYNTHETIC UNDERLAYMENT / SHINGLES / INSTALL PER IRC AND LISTING / 4:12 / VB / R3,SKYS THE LIMIT ROOFING,8975.0,0.0,,,417 S CURTIS ST,,8975.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00669,,BRRRS - Reroof or Reside Residential,,SFR /  Remove old wood lap siding and replace with LP siding / REMOVE EXISTING ROOFING / ICE AND WATER SHIELD / FELT UNDERLAYMENT / SHINGLES / INSTALL PER IRC AND LISTING / 7:12 / VB / R3,OWNER,4000.0,0.0,,,2224 KENSINGTON AVE,,4000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00670,,BRRRS - Reroof or Reside Residential,,SFR / VB / R-3 / Remove shingles / install new drip edge / ice and water on eaves / starter course felt / new shingles / ridge vent and ridge cap 7/12 10/12 pitch,A & B ROOFING CO,15500.0,0.0,,,2610 ARGENTA CT,,15500.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2022-MSS-RES-00673,,BRRRS - Reroof or Reside Residential,,SFR / Replace siding on S side of garage. Approximately 80 SF. Reclaimed siding will be used to repair 15 sf of siding on house. / VB / R3,OWNER,250.0,0.0,,,1310 LINNEA LN,,250.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
,2021-MSS-RES-00318.02,,,,Rev02 - 5/6/2022: 5/6/22 REVISION TO MODIFY INTERIOR BATH AND KITCHEN LAYOUT,ECHELON CONSTRUCTION,,29954.45,,72024.57,1730 MANSFIELD AVE,,29954.45,42070.12000000001,Modification to Work in Progress,Addition/Remodel,0,08 Data Dump,2022-08-01,August,08,2022,2023
02 - Remodel Residential,2017-MSS-RES-00865,,BAARR -  Add/Alter/Remodel Residential,,SFR/BATHROOM & LANDRY REMODEL/,OWNER,4500.0,,,,2110 INVERNESS PL,,4500.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2022-09-01,September,09,2022,2023
05 - New MultiFamily,2021-MSS-COM-00293,BNMRB - New Multifamily 5+ Units,,15.0,NEW 15-PLEX/BLDG 28/VB/R-2,TOLLEFSON CONSTRUCTION,,679877.16,,1673132.88,2655 GEORGE ELMER DR,MFR-APT,679877.16,993255.7199999999,Multi-Dwelling Apartment,New Construction,15,09 Data Dump,2022-09-01,September,09,2022,2023
05 - New MultiFamily,2021-MSS-COM-00294,BNMRB - New Multifamily 5+ Units,,15.0,NEW 15-PLEX/BLDG 29/VB/R-2,TOLLEFSON CONSTRUCTION,,679877.16,,1673132.88,2645 GEORGE ELMER DR,MFR-APT,679877.16,993255.7199999999,Multi-Dwelling Apartment,New Construction,15,09 Data Dump,2022-09-01,September,09,2022,2023
05 - New MultiFamily,2021-MSS-COM-00295,BNMRB - New Multifamily 5+ Units,,18.0,NEW 18-PLEX/BLDG 30/VB/R-2,TOLLEFSON CONSTRUCTION,,793144.2,,1951875.6,2625 GEORG ELMER DR,MFR-APT,793144.2,1158731.4000000001,Multi-Dwelling Apartment,New Construction,18,09 Data Dump,2022-09-01,September,09,2022,2023
03 - New Single Family Residential,2021-MSS-RES-00076,,BNSFR - New Single Family Residence,,NSFR/ATT GARAGE/VB/R-3,MCELMURRY HOMES INC,,119794.85,,311560.11,2519 DRAKE LN,SFR-DET,119794.85,191765.25999999998,Single Dwelling Detached,New Construction,1,09 Data Dump,2022-09-01,September,09,2022,2023
02 - Remodel Residential,2021-MSS-RES-00439,,BAARR -  Add/Alter/Remodel Residential,,"SFR/Kitchen remodel, bathroom remodel, bedroom dormer addition/ VB/ R3",HOYT HOMES INC,90000.0,0.0,,,340 S 03RD ST W,,90000.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2022-09-01,September,09,2022,2023
02 - Remodel Residential,2021-MSS-RES-00494,,BRRRS - Reroof or Reside Residential,,SFR/ Remove existing asphalt shingles on roof and Install New asphalt shingle roofing./ ICE AND WATER SHIELD / REPLACE UNDERLAYMENT/SHINGLES PER 2021 IRC AND LISTING/ 4:12/ VB/R3,SHAMROCK CONSTRUCTION,9000.0,0.0,,,6003 HILLVIEW WAY,,9000.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2022-09-01,September,09,2022,2023
05 - New MultiFamily,2022-MSS-COM-00050,BNMRB - New Multifamily 5+ Units,,18.0,OTIS ST APTS BLDG 1 18-PLEX/VB/R-2,TOLLEFSON CONSTRUCTION,,857200.56,,2557757.76,1300 OTIS ST,MFR-APT,857200.56,1700557.1999999997,Multi-Dwelling Apartment,New Construction,18,09 Data Dump,2022-09-01,September,09,2022,2023
